,user_id,session_id,session_timestamp,completed_seconds,year_of_birth,gender,handedness,total_session_count,total_musing_time,bird_count,recovery_count,seconds_calm,active_days,avg_sess_per_month
4349,b767499a7bcb4415aacfd646a79c79fc,50e1321e760743d4b65540a414ec9c71,1501702786,720,1964,male,right,64,22230,46,22,386.0,182.4875462962963,10.521265910839679
4350,a4d220d8b573492895f8dd4827b5b5eb,12537d5df27e4739a0c0a267ff12f278,1488837902,420,1985,male,right,54,20025,6,24,85.0,183.7769560185185,8.81503337032505
4351,0588b0b143ca4243bc15eca123410da0,401e1cb04bb4423e90ca55ced245381b,1533676050,900,1971,female,right,55,43715,15,72,165.0,91.9085300925926,17.95263179965689
4352,897e771a99dd4031a0c4721a573529ae,ef07d553037d4c23a3cee068f078fc01,1510242765,420,1950,male,right,41,15899,39,3,297.0,152.2858101851852,8.076917990614323
4353,647a3a3cf3034881a70d11d16185e87e,c2eff7e3d72346ec94f378d5dcb3fdb6,1519364130,420,1979,female,right,75,25140,6,17,111.0,269.3626967592593,8.353049724665176
4354,fa277da4198f4f7899c28bc88148b8c9,9c614d4ad9134c0e9171bd6c12e5fea4,1537344948,600,1981,male,right,87,53854,40,5,365.0,178.95671296296294,14.584532520666986
4355,25ddeca1a11d484a84350bd2265cf7c6,38b2e41c167844208eb9477987559c1f,1537318020,1620,1984,male,right,65,98005,140,8,1108.0,85.22623842592594,22.880277670530248
4356,4068d4cc683c47bc946961819ae91a78,33b02f60fdc149a68b13033a4820b312,1495579665,720,1984,male,right,41,24495,51,16,402.0,139.99872685185184,8.785794182982817
4358,6a86ad8c87cd498aad359f9c01e4704f,fa70495727cd4b909a4ee0d62e014a64,1535837583,600,1967,female,right,46,45480,76,16,442.0,39.343530092592594,35.07565276304018
4359,32731bf736ea45e89f98b3de13d7c5ac,23d0a743111246878c0c1dfd1bed6ac2,1511714032,420,1981,male,right,76,28910,9,4,153.0,95.37458333333332,23.905740086238907
4360,309a46a4f64147f592945aed9a499bf4,bc11a6a679f54a7ba62af1d66da30a32,1502751147,900,1979,male,right,53,52892,34,25,414.0,171.15907407407408,9.289603888087647
4361,eb79c4b1fdb44e6a9535402ede981edb,8d771fe504164ce0b348a3408daf20f1,1530780631,600,1968,male,right,63,34320,103,3,553.0,85.4872337962963,22.108564239002007
4362,32731bf736ea45e89f98b3de13d7c5ac,8684ae0230c44885b85505a5bf192e91,1516718565,600,1981,male,right,76,28910,8,26,138.0,95.37458333333332,23.905740086238907
4363,7322612f132b48998f98e5ad944a318a,5e652fbb29a74357ac9a60449c7d5ef4,1485241228,900,1961,male,left,51,33374,16,16,349.0,46.558831018518525,32.861649799400055
4364,bef8e99c1158441ba0e77d1f271575d0,804b5774d2fe4902a48555b4f5969a1c,1520577564,1200,1972,female,right,48,47340,220,0,1153.0,71.95545138888889,20.012382275491635
4365,58efe131584342d7b6dc6c6408b88101,ec5f66daaf6343caa515cbd44dac7e2b,1533632745,600,1999,male,mostly_right,69,39300,100,0,549.0,69.93108796296296,29.600569078752464
4366,c6569d49551f496a9001f063952c7a10,69c8d97d6e3742818dbb0fcd3c251631,1484661229,420,1982,male,right,40,14839,40,0,303.0,84.88866898148149,14.136162274635035
4367,0644f6b9a71945148867e0d8825ebcc1,a60a53be2f8e4d00abd68c5558f78c64,1516574477,308,1983,male,right,89,62273,2,17,60.0,73.89493055555556,36.132383912217705
4368,e614fb2b2cba4fc5b4f4e6ec3c883b76,79e7b0f106ae49939448e9a3ed2edd05,1533671349,1800,1952,male,left,51,59845,107,19,967.0,45.73724537037037,33.45194901027356
4369,75772408bae94825bcee4a6bda71d81b,e08bc8ce2c7a4bea83eae474a2db8635,1497502935,420,1947,male,right,72,29356,25,2,246.0,128.75232638888892,16.776395895759162
4370,ef752bdeb94848228606d440a886aa68,ce24cb4aa731419ab2169ba99b39de6e,1522998624,3600,1987,male,mostly_right,55,83560,125,92,1553.0,97.53997685185185,16.916140983979265
4371,6d9c6a4f42a9417497e4a3e4a2452969,2dc9e0c876bd4cab95b0b3adcdd17a07,1524473573,900,1982,male,left,43,37504,55,13,506.0,89.42134259259261,14.426086240700885
4372,ea0322ead0e943baae534b99ef65a9f9,3d49a1529016475998d0b8c8d1fbd05a,1531002228,600,1981,male,right,35,21120,52,2,422.0,79.99237268518519,13.12625147565429
4373,e0238491a0be4fa2bd6c732d6229e817,fdfc38b270c54691bbd6b815fa0b8fa8,1532265586,900,1984,male,right,61,34467,34,34,293.0,70.05891203703703,26.120873801645107
4374,7f192cdb13a3457d9080c75bf0ce1ee8,3973b12d1b7646f9a04a4faa09ec9059,1500035185,420,1968,male,right,48,23363,23,6,226.0,105.08703703703705,13.7029270269794
4375,872a80fb1a254f6b8ecbddbb404783a3,5bca95b9b9a2443a9ea574c4a1d8babf,1484693782,420,1980,male,right,51,21116,33,6,280.0,63.649050925925934,24.03806463321185
4376,29690e3dfb5c42e38f5dc6b37dd89c14,3ce0f11e92ac44378ef7a7189d137a7d,1502963013,900,1954,female,right,55,37408,20,4,328.0,174.9775115740741,9.429783205606384
4377,d373a75d34f740698b42bad3be639087,b4eb6bf2f16b4dcbb33de9e743d66cd6,1497863668,600,1961,female,right,59,26583,17,5,237.0,61.638136574074075,28.715988158936142
4378,8c51fbbb6a784bc1b07a37a329c408ee,be8e89778ba34bc8ad09cc25b220301e,1477866654,720,1970,female,right,97,34624,3,41,92.0,158.13695601851853,18.40177067566184
4379,ed2e5ebcac7e4aff83f88f24daafb0a9,0dad3ff727f04ad88387cad7835be429,1527164195,1200,1971,male,right,54,27902,82,50,651.0,73.13523148148148,22.150746872390762
4380,d711957e05164f6babbb514ea2be6dd2,3d90042ff4c64a288380e0f3dcf58d15,1487230778,420,1988,female,right,56,21180,64,0,374.0,175.1766898148148,9.59031707800841
4381,b39928c1f15c4c45946966d21cbcd788,2a53e973fc5b4fcb8bfbacd8d38cf73e,1532930108,1500,1956,male,mostly_right,72,61156,72,60,642.0,53.89439814814815,40.07837686696978
4382,c07f204b051548b195a0499c4a09544b,603e07977e6143d9ac8478f9738f90c6,1515849720,900,1970,female,right,55,40919,135,2,795.0,167.22160879629632,9.867145830476817
4383,100845addae04d328a9d0f3d9f038883,d91888d72e1c494fa14291b1110c5a4d,1536271348,2400,1977,male,right,71,65001,55,74,786.0,53.12400462962963,40.094868879896225
4384,71262d9e2a1742eabd724e94a06f67ec,289b92247afa49519cf502155ef6c423,1534338078,1200,1993,female,right,53,40680,0,94,28.0,60.04607638888889,26.47966521080166
4385,a0a2c63b98d04dac92267872916b2e00,b90a7f9fc7d74227942b2ebc1bc2ca73,1473838587,720,1988,male,right,54,30512,4,51,115.0,136.90028935185185,11.833430065559508
4386,6c7ad1bdaa09448086fdb5d4e3b154ad,3308ec1a01214fc78d2c75bd5ee31987,1503898116,720,1982,male,right,85,29352,22,24,282.0,127.69055555555555,19.970153539590072
4387,10e8d8f699d34196b7fd4dd7900de860,9d1e2fa5086e482ab197d31e5ca6c2b6,1530909117,720,1972,male,right,64,30488,40,19,374.0,36.05655092592593,53.249685582639934
4388,7321234c13b5499aa0133dd307c8dedc,22a9baf5675a4ec9b26af76ed4236587,1534252498,720,1982,male,right,56,23159,66,7,492.0,134.79769675925925,12.463120961186608
4389,2b549e08cb4b4a4cbdfb17d7243879ab,77f0297ffb514feeb79afea3b92fbe03,1518729859,1200,1969,female,right,70,33952,115,3,871.0,45.518622685185186,46.13496358455242
4390,897e771a99dd4031a0c4721a573529ae,f39a9f16eccc48419cc48af46abed839,1515511574,420,1950,male,right,41,15899,55,0,350.0,152.2858101851852,8.076917990614323
4391,557732908d9446b09745f8090c75fd8a,212e077de211497e8c04292c8da54363,1535118530,600,1954,male,right,37,18840,23,2,309.0,65.4440625,16.96104975145759
4392,ac0d867d9fd34ac7b89340154ce43c77,5451fa7562cd4652ae96783d6df8269a,1514741590,900,1957,male,mostly_right,40,30180,93,4,666.0,53.22350694444446,22.54642861569756
4393,ead91c54f1894e60969ebab7b61e3c48,ecf5c26b84cd4b83b120282664cd714d,1492884381,720,1959,female,right,46,24568,92,3,584.0,62.452974537037036,22.096625664828924
4394,3779baf9a1f84f8c8b2e9531354855ec,6edb7a9930df4745a6b1a83ebbc135a3,1508758824,720,1974,male,right,50,30062,78,0,558.0,93.32686342592592,16.072542727106207
4395,599bb7a7efe74585a6ee79f873037c86,f7e8e312596d49ab854a12566c1dfa44,1491859008,420,1981,female,left,87,25935,7,7,128.0,227.27552083333333,11.483858844235039
4396,2d9b7b83c0984510b9c2880dec12f9bd,6ed523a790c04cbdaad4cde489465cf5,1495058887,720,1992,male,right,46,28196,50,7,465.0,139.01597222222222,9.926916871062977
4397,ead91c54f1894e60969ebab7b61e3c48,6840e9770264427b98fc13310cc679c0,1494667761,420,1959,female,right,46,24568,23,7,238.0,62.452974537037036,22.096625664828924
4398,68aaa936b0954079bc4dc8e41db68bea,735c0372321b4dad80338a80969e3e4d,1534714673,720,1977,female,right,84,37239,19,21,251.0,91.29041666666667,27.60421183311501
4399,45c4be21f3f74c33b9fedf79ed33104b,afcad6a4ee1644bc9ad4dcc2fcf9e4b2,1515957215,1800,1967,male,right,90,93559,136,21,1179.0,179.09495370370368,15.075801658079682
4400,c8f85fb6929a46358decec03ad56328b,7269f05c8528471bbc30ccd404bfbc8c,1508431405,420,1964,male,mostly_right,58,17761,1,20,66.0,205.15353009259258,8.481452886600003
4401,d373a75d34f740698b42bad3be639087,060c181ce5de4de6ba5a6a69e2ecd3ce,1498129507,600,1961,female,right,59,26583,41,10,360.0,61.638136574074075,28.715988158936142
4402,b4763db198af4619a05d35c409b32623,377a3eaeb6c646cf8d2823d4b0a65f73,1525898154,600,1964,female,right,44,21908,24,14,297.0,79.46575231481482,16.610929382139787
4403,22e0c161c32742c7b0bd37148973bf27,6f9b5a1b5c5a485f97d6535c04141201,1517904501,600,1994,female,right,48,22110,66,6,448.0,168.83986111111108,8.52879166402747
4404,d00438f290094a4f8a855e273239b10c,54f4aa77a52f4f02b115b654be6d5e3f,1514844211,600,1969,male,mostly_right,68,40683,101,0,551.0,250.73113425925925,8.136205366066001
4405,88a271da9e50455fa2e163e3c67a6204,2f2122adfe73472a93df93fd8d76058d,1520974660,840,1981,male,right,98,50799,7,32,232.0,214.9673958333333,13.676492607648349
4406,a4e657d88e6845b580f791062d5e35c7,c729eadbe90e4d0da0116ea975a4822e,1531868505,1200,1960,male,mostly_left,58,47092,3,92,123.0,56.93314814814815,30.562160298465713
4407,0b57782f97724743a3b3840beff699ec,2c33172eb6ab48c0acc296b888a3e4ad,1519886535,360,1973,male,mostly_right,84,21915,16,8,164.0,286.55193287037036,8.794217420756299
4408,dbd81f14bc9d4c8488fca1a4e484083a,0d498020a2e04d72a6cef440c8213e45,1482965840,660,1971,male,right,45,28478,17,17,225.0,52.916377314814824,25.511950524663852
4409,86959be90fcc4a6380c6f2dc06615a2b,6dfeb89802de488a91d6e3648a8fea11,1510466595,600,1966,male,left,35,17580,82,5,493.0,32.42787037037037,32.37955462408023
4410,599bb7a7efe74585a6ee79f873037c86,0f2cdec8bd0f4ec583116029034d73ec,1497393061,420,1981,female,left,87,25935,3,22,81.0,227.27552083333333,11.483858844235039
4411,4546b64c987842678b116a4389d10301,723c36c05385487db13350cb22097f2f,1526275348,1200,1966,male,right,87,95900,81,20,719.0,99.38217592592592,26.26225453088643
4412,ac1e414f084349fd9395c175b1869d8e,414233b7dd2241fbbafa674b959085d3,1518629281,2700,1930,male,right,72,125450,447,0,2516.0,151.85457175925927,14.224135467085766
4413,98cfd06f2ee34ddb9d9f16ff86a6ac4c,c42f00272bb44ad5b2c1a3e15e6ee3ef,1519530562,900,1972,male,right,67,36412,70,27,532.0,200.14247685185185,10.042845634851561
4414,c125272d8daf44a5946331d3323bae18,9b79149ac053451eb3c0422a9e5e87c7,1522908864,900,1973,male,right,39,32580,14,57,211.0,61.954074074074065,18.884956598675245
4415,7321234c13b5499aa0133dd307c8dedc,dcc578a9df2f4779b1a8a2bbf7ff4329,1532281639,408,1982,male,right,56,23159,6,17,98.0,134.79769675925925,12.463120961186608
4416,06b9a08e5f9240d2ae51760fcef6e561,3a435ddb594a420d90de2144ddf6d11c,1508049678,1800,1968,male,mostly_right,91,48570,200,9,1387.0,87.94626157407406,31.04168330908092
4417,6b9c2507d9ca4c8ea53d2b865c6e1a91,f2e91091de0f465bb08c97f67a9d2a4d,1534964636,600,1952,male,right,73,55662,57,0,410.0,36.29149305555556,60.344720363185814
4418,337f6aaed9054c16a6574a1540ac5d28,c28964c2e28645b08878098b0bc3a104,1536564653,720,1972,male,mostly_right,68,35941,1,42,36.0,183.8011342592593,11.098952181233516
4419,cfe39a3d5b754a55b8624638b271b9d3,34bcb25912c8486dbfbf7a808759db01,1515098757,600,1975,male,right,49,20401,80,3,496.0,103.68939814814813,14.176955660401369
4420,a10f07b2f2874a07b54a3d9cbb70bc64,dd87144e9ed24b2ab6f01ec6391c26d5,1521395929,1200,1969,female,right,69,27894,32,40,418.0,193.34304398148151,10.706358798190154
4421,067c031dfd1549bdb88ecf3461b0b08e,dfc69d868aa34e34b613d3e0a84b097c,1521406805,420,1968,female,right,72,21692,45,2,311.0,212.67256944444443,10.156457909181595
4422,a0a2c63b98d04dac92267872916b2e00,29b53dc0f47a49ab80cb7d7fde9a694c,1468911054,720,1988,male,right,54,30512,15,17,256.0,136.90028935185185,11.833430065559508
4423,e9cd0302b62d4e459fa8965d0fb35b78,ebb43866650846ae9646d1c5d01c5a9d,1494453433,420,1978,female,right,54,37952,31,0,258.0,142.07972222222222,11.402049318946524
4424,bef8e99c1158441ba0e77d1f271575d0,cdaaacd93d0c47f9b1b55327efbf9986,1519281752,1200,1972,female,right,48,47340,133,3,933.0,71.95545138888889,20.012382275491635
4425,f782eddd557d42b8b2d602838f834c91,05f52ad37370489e8103675393c64960,1530863973,1200,1988,male,ambidextrous,74,76515,50,1,624.0,56.160254629629634,39.5297353019612
4426,88a271da9e50455fa2e163e3c67a6204,cab63684a85f47f7856d154a397f4f5f,1519849446,600,1981,male,right,98,50799,16,6,236.0,214.9673958333333,13.676492607648349
4427,5d31f71868514a96bbf2ed429321188b,2a6099b853fb4abcaeb8e58a62bdca6a,1537639223,540,1958,male,right,74,30352,11,24,166.0,150.93208333333334,14.708602379105391
4428,b447aceaecc347b18cf32b8a3a1421f6,9bd8e8fe867b4fdb9569785ebf9883db,1535188293,2100,1984,male,right,55,85344,40,108,561.0,42.972384259259265,38.396752436292246
4429,f1c0ff5ee29641e9b44920d2f9483b2d,48e3776e19c0434291330d905f40d3f3,1530221064,1497,1953,male,mostly_right,44,52775,9,141,169.0,47.04452546296297,28.05852513145668
4430,a3b52131f39c4f1b96b62119444d9b88,e49952cc258d41b7a4dac34b1d688d01,1526816964,511,1974,male,right,61,30569,31,9,274.0,142.02443287037036,12.88510690037602
4431,872a80fb1a254f6b8ecbddbb404783a3,a186473d94ca496bb777f2062c5c01ac,1484427867,420,1980,male,right,51,21116,13,28,121.0,63.649050925925934,24.03806463321185
4432,425b0778103f48f2b430ede350880fe2,8e941f9081664f528999678873bacd92,1502919818,900,1951,female,right,47,34593,29,28,377.0,72.10357638888887,19.555201983258073
4433,792662aba2044d52907c663188018ef4,968eb312a0434a45bc726158838cc724,1519476743,600,1981,male,ambidextrous,77,29487,24,0,267.0,270.1785185185185,8.549902533578623
4434,29690e3dfb5c42e38f5dc6b37dd89c14,9fa47fc7954e4b2392d7ae4c8e511001,1505056418,1200,1954,female,right,55,37408,0,81,68.0,174.9775115740741,9.429783205606384
4435,d01b7ba1f1c14ebc9af1b94a69c20a5d,5350818ffbf7481a95294501ce4b6c61,1533426539,480,1974,male,mostly_left,72,19680,18,11,187.0,61.96894675925926,34.856167693010825
4436,fc664f0ee0da4839bfac79b84a91b4c8,c795b053c62342a280fc407a1647cbd9,1536486458,420,1974,male,mostly_right,51,19020,34,2,279.0,51.253622685185185,29.851548433907
4437,2cbb3cd5f3914616beecf5d32322d558,3e1b2a1205064289920adfa76de321ae,1507619551,420,1988,female,right,89,37920,18,3,205.0,331.5601388888889,8.052837741435377
4438,86959be90fcc4a6380c6f2dc06615a2b,0c1af183c19440bea545711a1585d988,1509752311,600,1966,male,left,35,17580,68,2,464.0,32.42787037037037,32.37955462408023
4439,c6569d49551f496a9001f063952c7a10,5d536a434f6945c4a4b27b085278960a,1485257839,420,1982,male,right,40,14839,51,1,327.0,84.88866898148149,14.136162274635035
4440,d98f093191cc450399ecef83beffb31d,074e79532e0747e098f3c119fb78e409,1527107125,900,1947,female,right,77,48482,5,45,181.0,157.32318287037037,14.683150682905845
4441,4d3df1bc200b48e4b0934779a523a229,dd13c5274a3f4330bc420e47cf117ff1,1511512618,1200,1967,male,right,48,39219,41,3,548.0,134.46793981481483,10.708872330334831
4442,32731bf736ea45e89f98b3de13d7c5ac,a20c5b12ad3146a38330cbd331eae875,1514458659,420,1981,male,right,76,28910,52,0,332.0,95.37458333333332,23.905740086238907
4443,9c6f8f2116fb4c65b01d5bf661f536a5,69328093a2524d27becc61142bf75837,1519022786,420,1975,male,right,52,23883,37,1,295.0,113.75684027777778,13.713461064765033
4444,e015700fdbe2451c8fb06f08b53a5e45,259f89735fdf45169e587b800b46c817,1527805834,600,1985,female,right,97,63001,8,22,157.0,149.13744212962962,19.512202693342694
4445,26e67f76a5834d1db1f535e0a97ce6af,2b9858b0fb454a12b1e586070337708b,1527437445,1200,1968,male,left,36,28736,8,97,172.0,92.18545138888891,11.715514582056626
4446,d373a75d34f740698b42bad3be639087,aac83c93d20041248521e903ad0fc66c,1496933612,720,1961,female,right,59,26583,39,14,401.0,61.638136574074075,28.715988158936142
4447,0588b0b143ca4243bc15eca123410da0,3ae43c008aaa45afb439d68737a37a34,1537387748,900,1971,female,right,55,43715,16,11,282.0,91.9085300925926,17.95263179965689
4448,bef1be6fedd04a99a3d6a562cd178d6a,26c83f3fbb024e2f8410e0a18ae0ae1f,1525176423,600,1960,male,right,73,29832,1,51,56.0,127.05560185185185,17.236548157503222
4449,3ffef1ae3f734fd297a73d1ec388b5c7,e2a0501996d348a0a502ea47aa78ad76,1534366226,900,1982,female,mostly_right,49,43141,95,1,684.0,59.98697916666666,24.505317994356407
4450,8396b2076f9f41f884cce578f30016d3,cba3768d4fed46618d01a3f04132f60c,1534348036,594,1971,male,right,60,62460,49,7,387.0,219.2583449074074,8.209493694573577
4451,cf5040a63af5435aa05ada8dd398c531,b6945145cc204d6b87e94a867383145a,1526920908,900,1983,male,right,61,37320,2,46,81.0,202.7476851851852,9.025997008688503
4452,a4d220d8b573492895f8dd4827b5b5eb,8880e487f2e64763a0cf4808ca4df26b,1489447265,420,1985,male,right,54,20025,6,21,97.0,183.7769560185185,8.81503337032505
4453,58efe131584342d7b6dc6c6408b88101,1aa89bcef8164599b0ebb3cbea9391ec,1535282530,600,1999,male,mostly_right,69,39300,116,0,592.0,69.93108796296296,29.600569078752464
4454,cf5040a63af5435aa05ada8dd398c531,8d7cedf7f3c547128790f478d789ea46,1527005933,600,1983,male,right,61,37320,50,6,414.0,202.7476851851852,9.025997008688503
4455,1f1ebe96c16642baaca8a84b5ba2258e,af5f92d4e2fd4de6850c546c105ac9bd,1529460042,420,1989,male,right,86,29466,24,23,177.0,298.18751157407405,8.652273820525481
4456,b767499a7bcb4415aacfd646a79c79fc,875eb7eb09074930b9c9241663e40f45,1516262587,420,1964,male,right,64,22230,17,10,198.0,182.4875462962963,10.521265910839679
4457,6326f17533364de18bd0282092ec4d40,416d78cc89574f0ca3e1aa6665319002,1490014902,1200,1961,male,right,81,49359,91,46,618.0,117.9105324074074,20.608845964699775
4458,e3a2e746d4d048338687430a3935d539,b8803391638d46aab1d12453d76162ed,1514283117,1200,1977,male,right,65,56517,42,63,429.0,98.01041666666669,19.89584440429376
4459,c8f85fb6929a46358decec03ad56328b,f193b82f96e84bafa00367e03b77ae39,1508856923,420,1964,male,mostly_right,58,17761,0,21,57.0,205.15353009259258,8.481452886600003
4460,c81508ba36c74ce0bffa66ef0b79481e,b168486f612740a3a8c6414725f4d9e4,1536903034,1200,1977,male,mostly_right,98,71891,10,63,219.0,42.5140162037037,69.15366419190185
4461,e9cd0302b62d4e459fa8965d0fb35b78,1811ab019deb47e28bda0eb9e3182d7d,1503014295,600,1978,female,right,54,37952,3,55,68.0,142.07972222222222,11.402049318946524
4462,dba9b5aac0764a36bd2462e7fba19ce2,a80f52f1f3b24a41bb2c92be1aa1d0c4,1532905446,1200,1975,male,right,59,41024,75,28,686.0,45.26607638888889,39.10212992161318
4463,47d4d6e75a134aa5b3d68bc6ed42bacd,97df33fd538043329205207dfaa7e460,1493754921,720,1980,female,right,84,41193,74,4,523.0,222.206238425926,11.34081571179677
4464,9d82ed8fc37f4799b8df5218bb098e32,2cc27c58bb504a0da52a1a2cec3fc982,1534135777,900,1967,male,ambidextrous,63,51198,59,16,498.0,90.51052083333332,20.881550372251844
4465,512fde8704084965b5415b0443af6d10,661f60ed7c224541a0eeed03836ab4c2,1512476975,420,1956,male,right,47,16266,53,0,355.0,52.858148148148146,26.675168340141678
4466,23e08061460e4568be9acd26ce552db3,1d8814b083f2435d9a2edfcc331958cd,1500561905,802,1974,female,right,58,45050,38,4,447.0,149.44395833333334,11.643160549314056
4467,ef752bdeb94848228606d440a886aa68,0a784a6f0cd84b1d952d55ba9d10f999,1518254590,900,1987,male,mostly_right,55,83560,40,3,475.0,97.53997685185185,16.916140983979265
4468,a8fc82daf4294923943c1942f8e3ceb8,2d7f4b5870dd4bbca08cf9eee92fcbc3,1475156856,420,1974,female,right,68,26199,34,2,262.0,161.06410879629632,12.665764056597256
4469,33447f5f82e948988514bec1cccb2423,b5c4dd89d9c54f0fa49b073d5f708f8e,1512377163,420,1988,male,right,50,24420,28,5,245.0,95.64934027777778,15.682282759544506
4470,0e790e95b66e4b109ede7ccae354962d,8db40597af0e416baac8a26f56cbd719,1507704740,733,1959,male,mostly_right,47,60256,0,70,4.0,114.03723379629628,12.36438269380219
4471,43f4261f38c8456894de8ab99f8d5604,9f3444d0e8b34a14a1da5f4c95b77f05,1491561082,1200,1982,female,mostly_right,54,34788,2,116,85.0,105.51495370370372,15.353274044446044
4472,d5707e22857845fdb1c61502429e98a3,ffd37667d6764d79bd2c8a22a0c8d176,1533141286,600,1940,male,right,46,23547,32,4,328.0,55.749780092592594,24.753460869406357
4473,ed3fc61b24f2489a80895ce65c418766,571c63e46b7a4b75ba7fce02f40acf99,1532820081,600,1985,female,right,93,43335,13,7,218.0,101.37042824074074,27.522819508803263
4474,58efe131584342d7b6dc6c6408b88101,4f5dcb1736024567b7be65ebb7b70a36,1534240593,900,1999,male,mostly_right,69,39300,170,0,880.0,69.93108796296296,29.600569078752464
4475,e596e2caeb294c4284033c2402c556f5,a41ceb50c70c42e78009dd715c596adf,1537311409,900,1969,male,right,75,39765,60,9,532.0,99.42512731481482,22.63009423036202
4476,997240b61b324ffa9bbd6034dcc75cac,63e7556c2f2949e49fdf23aeb82e5e7c,1527581699,1800,1972,male,right,88,100927,202,15,1313.0,67.12181712962963,39.33147392153397
4477,30f530d7ed984f2e989f9351eb0da69f,ec169a9315314cadbdb03e89247d29dd,1526404680,600,1953,male,right,87,47467,74,4,466.0,128.91523148148147,20.245862106487575
4478,80a23eeb36e5450f829fb53c704cd64f,ee7d68f24b0649ff890082bd2b582ac5,1526045276,1200,1975,male,mostly_right,70,47395,90,18,630.0,110.00276620370371,19.09042901804132
4480,eb79c4b1fdb44e6a9535402ede981edb,909ae4ef233b4cad9ba6c4e1f99ce9c7,1532258091,600,1968,male,right,63,34320,70,4,443.0,85.4872337962963,22.108564239002007
4481,36ebedbec9704e5aa2b0c57344e4aa68,3bd8393d8242439c9691fedcfd6da351,1536537970,900,1962,male,mostly_right,57,31449,34,13,390.0,42.960891203703696,39.80364354854396
4482,0588b0b143ca4243bc15eca123410da0,20a8beee87154ce496d033b47473875e,1534797769,900,1971,female,right,55,43715,35,6,375.0,91.9085300925926,17.95263179965689
4483,7c5cd71d78b34e5183c19b8296d986f7,26924eae672a4d9ea85b4534ad2972ac,1532213457,600,1961,male,left,56,28620,47,14,349.0,89.96907407407406,18.67308313762136
4484,a33acb6f1a6c491dabea948e58680a5f,c5c62b4adb064399906dee88f7af9e72,1528446258,398,1950,female,right,65,20538,9,21,108.0,98.69466435185187,19.75790700344391
4485,b84b5f9206da4cf28dd0e7f828471369,4dfdc141612b4137b9391362a192444b,1530348444,420,1976,male,left,62,26199,54,1,335.0,87.56668981481482,21.240953654106487
4486,43f4261f38c8456894de8ab99f8d5604,599bdacc106948da903d4e3f84d00a5f,1492590169,720,1982,female,mostly_right,54,34788,16,30,272.0,105.51495370370372,15.353274044446044
4487,327340c61f8a4ff68e0b279f7d11ffd0,4dc5e8326072449d975e5eb52ff45b81,1535366125,600,1971,male,right,70,22260,2,28,92.0,258.0245138888889,8.13876157869367
4488,1161344817c547e8b92f2b6bfdd3cfdf,b943d203b72c4da7a949c2ee8cc8bcfa,1537577687,600,1993,male,mostly_right,90,60791,12,10,145.0,76.49222222222222,35.29770637537586
4489,119ee48d3e064b948714ecbf2693c0dc,de090e5a5c914c4195f2398785eddaf6,1520322427,600,1987,male,mostly_right,73,43783,10,30,192.0,254.6330092592593,8.600613119134964
4490,0b57782f97724743a3b3840beff699ec,6aad497bae104c72ba51745a79f06444,1520319812,360,1973,male,mostly_right,84,21915,25,0,223.0,286.55193287037036,8.794217420756299
4491,6a86ad8c87cd498aad359f9c01e4704f,3d148757a1c9423282b48286b836e1d6,1535780887,1200,1967,female,right,46,45480,60,48,391.0,39.343530092592594,35.07565276304018
4492,100845addae04d328a9d0f3d9f038883,43476fede3fb4c27bbbdf871f0ca3cd5,1534875562,705,1977,male,right,71,65001,46,3,408.0,53.12400462962963,40.094868879896225
4493,3f73a345ba25419eb8b66c051371381b,f6eb16aa7e1644cfa9f66a8f1bffe619,1527871581,1200,1957,male,right,37,58500,41,6,533.0,58.19583333333333,19.073530464666714
4495,212a45bdf8d94cada1887c96b124232b,2ce16a3f3f40478ca6ff8fa819a6b8ed,1535063375,600,1955,male,right,50,31149,48,2,408.0,39.358020833333335,38.111672493694364
4497,3de9443afa8d490e8dd605da52d7cd8a,f2e5d1266ed24c7a902f5d6da0939d7d,1527928980,1800,1972,male,right,51,41927,163,1,1256.0,126.98934027777777,12.048255362641163
4498,bef8e99c1158441ba0e77d1f271575d0,6a452d0e94c142848c7572e4e74d2c70,1519627229,1200,1972,female,right,48,47340,25,19,387.0,71.95545138888889,20.012382275491635
4499,7c5cd71d78b34e5183c19b8296d986f7,0f00b0150455441a9dc9a359daf1ff6b,1530713684,600,1961,male,left,56,28620,6,38,117.0,89.96907407407406,18.67308313762136
4500,3de9443afa8d490e8dd605da52d7cd8a,2d0656b2e0bc4d77adca8eb74a1e3905,1526718172,900,1972,male,right,51,41927,0,93,39.0,126.98934027777777,12.048255362641163
4501,612e5b0461c1407f984382ea73ac844e,58cfbf93d3b7411ebefaf96451273d81,1523403059,900,1990,male,mostly_right,48,26994,88,8,623.0,106.7488425925926,13.489607615660677
4502,f316c9f3148d4ade9be6c3ac6e067b01,400a49cb923f454082feaf52d7ad53c8,1476773238,1200,1982,male,right,55,48352,100,6,799.0,38.040243055555564,43.37511717762347
4503,7fb8297291c24e28979352ab3bb0650e,b4565754026742149b7e7af4c66f1fa1,1527455672,600,1962,female,right,61,23089,73,2,482.0,139.99376157407409,13.072011062662265
4504,eb65960da6cf43f4a97fcd9b857e3c87,9afbf2eb5cf5415ba223fbe17a0dbcf4,1520147123,480,1992,male,mostly_left,62,24705,45,1,339.0,72.4759837962963,25.66367371056025
